soil_moisture
122.75
350
350
149
149
149
149
149
350
149
149
149
149
149
149
149
350
149
149
149
175
136.2083333
350
149
149
350
149
350
299.75
181.75
149
175
283
350
350
149
149
149
350
222.6875
280
184.5559347
245
283
149
149
149
350
350
299.75
280
143.5
245
232.75
350
149
350
350
350
337.4375
137.6
134.5333333
245
149
350
350
350
350
134.5333333
158.5222222
299.75
350
149
149
350
350
236.9375
350
350
149
149
350
350
175
149
149
149
350
149
350
212.5146032
111
149
149
350
350
299.75
249.5
175
175
111
149
149
350
350
350
321.2857143
299.75
175
122.75
175
111
149
149
149
350
350
350
330.2589286
111
149
149
149
350
149
350
175
137
137
216
350
350
350
149
350
175
137
137
269.6
149
350
350
175
175
137
210
280
280
149
350
350
137
280
280
149
350
350
175
280
280
350
350
213.55
280
280
350
350
136.2982955
175
175
245
280
350
175
280
245
280
280
245
280
245
280
280
178
178
280
280
280
280
155.6666667
111
280
280
280
280
280
280
94
133.3333333
280
280
280
280
280
280
280
280
280
280
175
133.3333333
280
280
280
280
280
111
280
280
280
280
280
133.3333333
280
280
280
280
280
167.3333333
111
280
280
280
280
280
280
189.1666667
189.1666667
280
280
280
280
280
280
209.5833333
280
280
280
280
280
280
280
245
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
245
280
280
280
280
280
280
280
280
280
111
280
280
280
280
280
280
280
280
136.2083333
245
245
280
280
280
280
280
280
280
280
223.6666667
280
280
280
280
280
280
111
280
280
280
245
245
280
280
280
280
280
280
280
280
223.6666667
111
280
280
271.55
237.75
280
280
111
280
280
280
245
245
280
280
280
280
280
280
280
280
280
280
280
215.2166667
111
280
111
280
280
280
280
245
245
111
280
280
280
280
280
280
280
280
280
280
280
280
270.7452381
280
111
111
111
280
280
280
280
137
245
245
111
111
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
111
111
280
280
280
280
137
245
245
111
111
111
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
111
111
280
280
280
280
180.46875
111
245
111
111
111
280
280
280
280
280
280
111
280
280
280
280
280
280
280
280
111
280
111
280
280
280
280
175
175
156
156
161.25
211.5
245
245
144.8
111
111
111
280
280
280
280
280
280
111
111
111
280
280
280
280
280
111
280
280
280
280
280
280
173.425
156
156
194.75
245
218.2
234.9333333
280
111
111
111
111
280
280
280
280
280
280
111
111
280
280
280
280
280
280
280
280
280
280
280
280
183.5833333
111
245
213.55
268.7333333
280
111
111
111
111
280
245
280
280
280
280
280
111
111
280
280
280
280
280
111
280
280
280
280
280
175
137
137
156
156
152.3166667
111
280
280
280
111
111
280
280
245
280
280
280
280
280
280
280
280
280
280
111
280
111
280
280
280
280
280
175
220
220
156
156
111
111
223.6666667
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
111
111
111
280
280
280
280
280
175
175
220
220
156
156
111
111
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
111
111
111
280
280
280
280
280
280
156
156
111
111
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
280
111
111
111
280
280
280
280
280
280
149
156
156
144.8
111
280
280
280
280
280
280
280
280
245
245
280
280
280
280
280
280
280
280
111
111
111
280
280
280
280
280
280
149
149
149
151.8
156
111
280
280
280
280
280
280
280
280
245
245
245
280
280
245
280
280
280
280
111
111
111
280
280
280
280
280
280
183.7777778
198.3333333
149
149
151.45
111
111
280
280
280
280
280
280
280
280
280
245
280
280
245
280
280
280
280
111
111
111
280
280
280
280
280
280
183.7777778
198.3333333
149.2722222
149.8166667
178
178
111
111
280
280
111
111
280
280
280
280
245
280
280
245
245
280
280
280
111
111
111
280
280
280
280
280
280
122.75
178
178
245
144.5
111
111
111
111
111
111
280
280
280
280
280
280
280
245
245
280
280
280
111
111
111
280
280
280
280
280
122.75
191.4
111
111
111
111
111
111
111
280
111
111
280
280
245
280
245
245
280
280
280
111
111
111
280
280
280
280
280
245
111
140.7777778
155.6666667
111
111
111
280
111
111
280
280
280
280
245
245
280
280
280
280
111
111
280
280
280
280
280
155.6666667
111
245
111
111
154.2857143
111
111
111
111
280
280
280
245
245
280
280
280
280
111
111
280
280
280
280
280
146.3611111
172.4166667
178
173.2571429
245
111
111
111
111
280
280
280
245
245
280
280
280
280
111
111
280
280
280
280
280
122.75
122.75
175.2083333
111
245
223.6055556
188.3761905
111
111
111
111
280
280
280
280
245
280
280
280
280
111
111
280
280
280
280
166.5667876
175
111
245
245
218.4977183
245
245
111
111
280
280
280
280
245
280
280
280
280
111
111
280
280
280
280
155.6666667
111
245
245
245
245
